Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.09263813 0.90736187],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.26625314 0.73374686],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.76757552 0.23242448],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.38140921 0.61859079],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.27618627 0.72381373],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.14790665 0.85209335],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.87989097 0.12010903],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.20529092 0.79470908],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.62483658 0.37516342],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.67389575 0.32610425],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.81725137 0.18274863],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.94344181 0.05655819],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.80793082 0.19206918],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.40838719 0.59161281],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.56936995 0.43063005],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.3256344 0.6743656],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.06596013 0.93403987],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.56759822 0.43240178],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.85176172 0.14823828],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.05436303 0.94563697],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0025,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.21098902 0.78901098],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0026,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.81159298 0.18840702],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0027,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.94576828 0.05423172],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0028,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.08133925 0.91866075],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom-redyellow_0029,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.36463786 0.63536214],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.40205086 0.59794914],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.66793318 0.33206682],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.36944883 0.63055117],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.58532637 0.41467363],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.82768995 0.17231005],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.45792422 0.54207578],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.2566556 0.7433444],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.73302788 0.26697212],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.37570111 0.62429889],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.30434389 0.69565611],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.04605396 0.95394604],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.87965792 0.12034208],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.20475457 0.79524543],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.75691994 0.24308006],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.67592622 0.32407378],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.83134562 0.16865438],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.94812211 0.05187789],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.25268366 0.74731634],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.41068642 0.58931358],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.55702934 0.44297066],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.30426306 0.69573694],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.06637574 0.93362426],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.71774754 0.28225246],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.8380557 0.1619443],0,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.04162373 0.95837627],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0025,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.21032108 0.78967892],1,0,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0026,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.80878413 0.19121587],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0027,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.93801539 0.06198461],0,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0028,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.08085621 0.91914379],1,1,pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2-redyellow_0029,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.67377588 0.32622412],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.55747805 0.44252195],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.82088465 0.17911535],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.73555552 0.26444448],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.985206 0.014794],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.46120438 0.53879562],1,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.8066134 0.1933866],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.93517851 0.06482149],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.86220745 0.13779255],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.15868964 0.84131036],1,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.93266811 0.06733189],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.70424262 0.29575738],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.74832688 0.25167312],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.81987082 0.18012918],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.5382254 0.4617746],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.74557141 0.25442859],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.92601754 0.07398246],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.39927198 0.60072802],1,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.73308327 0.26691673],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.62998493 0.37001507],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.24751835 0.75248165],1,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.73700026 0.26299974],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.90280078 0.09719922],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.08713849 0.91286151],1,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.80818101 0.19181899],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.20812844 0.79187156],1,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0025,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.88579965 0.11420035],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0026,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.64068091 0.35931909],0,0,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0027,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.94390921 0.05609079],0,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0028,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.36227722 0.63772278],1,1,pilot_dominoes_2mid_J025R30_tdwroom-redyellow_0029,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.7029985 0.2970015],0,0,pilot_dominoes_4midRM1_boxroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.30911078 0.69088922],1,0,pilot_dominoes_4midRM1_boxroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
CSWM,dominoes,dominoes,0.7429718875502008,0.5655172413793104,A,[0.96641519 0.03358481],0,0,pilot_dominoes_4midRM1_boxroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,dominoes,0,Contrastive,dominoes,0
